product_name,main_category_fr,additives_n,nutrition_grade_fr,energy_100g,fat_100g,saturated-fat_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,nutrition-score-fr_100g
Nos petits pots de crème Saveur Vanille ,Desserts,1.0,d,774.0,11.0,6.5,16.0,0.0,4.6,0.0762,11.0
Nos petits pots de crème Chocolat,Desserts au chocolat,4.0,c,777.0,9.0,5.5,21.0,1.3,4.5,0.13,10.0
Tagliatelles Bio,Pâtes alimentaires,0.0,a,1125.0,1.5,0.4,2.1,4.0,9.6,0.254,-6.0
Couscous poulet merguez,Plats à base de viande,2.0,a,578.0,6.7,1.0,1.9,1.5,7.6,0.75,-2.0
Tagliatelles à la carbonara aux lardons fumés,Pâtes alimentaires,3.0,c,788.0,12.0,6.6,1.3,1.3,6.6,0.76,10.0
Lasagnes à la Bolognaise A l'emmental fondu,Plats à base de viande,5.0,c,565.0,5.9,2.9,1.6,1.4,6.3,1.1,3.0
Petits Panés de poulet (x 6),Produits panés,3.0,b,1098.0,16.5,2.5,4.0,2.5,10.5,1.0,1.0
Confit de cuisse de Canard (x 1),Plats à base de viande,0.0,d,1067.0,19.0,5.7,0.2,0.5,21.0,1.3,13.0
Foies de volaille traités en salaison,Poissons et viandes et oeufs,2.0,d,674.0,9.0,2.8,0.0,0.0,19.0,2.0,12.0
Recette Japonaise,Snacks salés,7.0,b,1739.0,10.7,1.9,10.1,3.6,9.2,0.66,0.0
Maïs grillé salé,Aliments et boissons à base de végétaux,0.0,d,1875.0,12.0,5.3,0.0,1.8,7.4,2.5,18.0
Partyfizz Pomme Raisin,Boissons gazeuses,3.0,e,161.0,0.1,0.1,9.0,0.5,0.1,0.01,12.0
Partyfizz Pomme,Boissons gazeuses,2.0,e,146.0,0.1,0.1,8.0,0.5,0.2,0.01,11.0
Taboulé Jean Martin,Aliments et boissons à base de végétaux,0.0,a,594.0,5.2,0.8,3.5,1.7,3.8,0.4826,-1.0
Caviar d'aubergine,Produits à tartiner salés,0.0,c,917.0,21.7,2.3,3.0,1.5,1.1,0.3302,3.0
Riste d'Aubergine,Conserves,0.0,b,625.0,12.4,1.2,4.1,3.1,1.4,0.5588,0.0
Ratatouille provençale,Plats préparés,0.0,b,474.0,9.7,1.0,3.1,1.2,1.1,0.53086,2.0
Tomates à la Provençale ,Produits à tartiner salés,0.0,b,350.0,5.7,0.8,5.3,1.9,1.5,1.18,0.0
Crème de pois chiches,Produits à tartiner salés,0.0,c,929.0,16.8,2.6,0.7,3.5,4.5,1.80086,7.0
Pain de poivron,Plats préparés,0.0,a,409.0,7.12,2.0,2.8,0.96,5.12,0.432,-1.0
Ratatouille provençale ,Plats préparés,0.0,b,474.0,9.7,1.0,3.1,1.2,1.1,0.53,2.0
Sauce Tomate au Basilic de Provence,Epicerie,0.0,b,152.0,1.3,0.2,3.9,1.7,1.3,0.57,0.0
Sauce Tomate aux Poivrons,Epicerie,0.0,b,181.0,2.6,0.4,3.1,1.3,1.1,0.43,0.0
Aubergines cuisinées à la tomate et au basilic,Légumes frais,0.0,a,298.0,5.5,0.8,2.9,2.6,1.1,0.58,-6.0
Sauce tomate au thym à l'huile d'olive AOP,Epicerie,0.0,b,240.0,2.9,0.4,3.7,1.3,1.1,0.42926,0.0
Mini toasts,Pains,2.0,d,1807.0,11.0,5.1,2.8,5.8,12.5,1.778,12.0
Préparation originale pour cake aux olives,Gâteaux,0.0,c,790.0,18.1,2.5,3.2,5.7,1.0,1.2446,4.0
Légumes cuisinés pour couscous aux épices,Plats préparés,0.0,a,192.0,2.3,0.3,2.9,1.6,1.4,0.4191,-1.0
Courgettes à la provençale cuisinées au basilic,Légumes frais,0.0,a,265.0,3.9,0.5,3.9,0.8,1.6,0.4572,-5.0
Ratatouille recette provençale,Plats préparés,0.0,b,247.0,3.8,0.5,2.7,1.8,1.2,0.7112,1.0
Le Yaourt craquant Senoble,Yaourts,6.0,c,861.0,13.5,6.6,15.4,1.0,4.4,0.1524,10.0
Le yaourt craquant Senoble,Yaourts,4.0,c,785.0,10.3,5.8,14.1,1.0,4.0,0.3302,10.0
Senoble cheese cake nappage fruits rouges,Desserts,5.0,d,1054.0,13.0,8.4,21.0,0.7,6.4,0.381,16.0
Vaval orange,Sodas aux fruits,3.0,e,230.0,0.0,0.0,11.8,0.0,0.1,0.0,16.0
Goyave Ananas,Nectars de fruits,0.0,e,224.0,0.15,0.0,11.4,1.4,0.3,0.004,13.0
"Capital Vitamine - Orange, Carotte, citron",Boissons,0.0,e,191.0,0.0,0.0,11.0,0.0,0.3,0.0,11.0
Recette Provençale,Boissons,2.0,e,176.0,0.0,0.0,10.4,0.0,0.0,0.0,13.0
Capital cranberry,Boissons,0.0,e,197.0,0.0,0.0,11.0,0.0,0.0,0.0,15.0
St Môret Ligne & Plaisir 8% M.G.,Produits à tartiner salés,0.0,c,552.0,8.0,5.4,3.2,1.3,10.5,0.9144,3.0
St Morêt Ligne & Plaisir,Produits à tartiner salés,0.0,c,531.0,8.0,5.4,3.5,0.0,10.2,1.0,5.0
Ligne & Plaisir,Produits à tartiner salés,0.0,c,544.0,8.0,5.4,3.5,0.0,10.2,1.0,5.0
Muesli Etudiant,Petit-déjeuners,0.0,a,1569.0,7.1,0.8,14.9,7.4,8.8,0.02,-3.0
Farine de riz complet,Farines,0.0,a,1495.0,2.8,0.7,0.9,3.4,6.4,0.015,-3.0
Japanes style noodles,Pâtes alimentaires,0.0,c,1439.0,2.1,2.1,1.1,4.7,13.5,2.0,9.0
Muesli sans gluten,Petit-déjeuners,1.0,a,1652.0,5.3,0.8,12.5,4.3,7.6,0.24,-2.0
Flocons de sarrasin,Petit-déjeuners,0.0,a,1423.0,2.6,0.5,1.5,7.2,10.3,0.003,-6.0
Muesli Petit épeautre Framboises,Petit-déjeuners,0.0,a,1536.0,5.1,0.6,13.0,6.3,11.6,0.0,-4.0
Boulgour de riz à la sicilienne,Aliments et boissons à base de végétaux,0.0,c,1400.0,4.3,0.9,5.4,5.7,9.3,2.1,9.0
Fromage frait au lait pasteurisé de chèvre,Fromages,0.0,d,753.0,15.0,10.8,2.5,0.0,11.0,1.01,11.0
Boisson de soja Calcium + Vitamine D,Boissons,2.0,a,179.0,2.0,0.3,2.3,0.6,3.6,0.1016,-2.0
"Boisson de soja, saveur Vanille + calcium",Boissons,2.0,a,197.0,1.9,0.3,3.8,0.5,3.4,0.1778,-2.0
Boisson soja et coco,Boissons,1.0,b,222.0,2.4,1.0,4.6,0.0,3.0,0.12,0.0
"Boisson de soja, Chocolat + calcium",Boissons,2.0,a,300.0,2.0,0.4,9.0,1.1,3.4,0.1524,-2.0
"Dessert végétal aux morceaux de fruits, Framboise Litchi (4 Pots)",Yaourts aux fruits,3.0,b,340.0,2.1,0.3,10.5,0.7,3.7,0.05,1.0
Fruits mixés (Abricot Goyave) 4 Pots ,Yaourts aux fruits,3.0,b,318.0,2.1,0.4,10.2,0.0,3.7,0.06,0.0
Fruits mixés (Framboise Passion) 4 Pots,Yaourts aux fruits,3.0,b,357.0,2.1,0.3,12.0,0.5,3.7,0.0762,1.0
"Dessert végétal, Figues (4 Pots)",Yaourts aux fruits,3.0,a,340.0,2.1,0.3,10.5,2.0,3.7,0.0762,-1.0
"Dessert végétal, Fruits mixés (Mangue) 4 Pots",Yaourts aux fruits,2.0,b,356.0,2.1,0.3,12.1,0.4,3.7,0.0762,1.0
Sojasun Cerise (4 Pots),Yaourts aux fruits,2.0,b,347.0,2.1,0.4,11.5,0.3,3.7,0.0762,1.0
"Dessert végétal, Muesli & Fruits (4 Pots)",Yaourts aux fruits,2.0,a,365.0,2.6,0.4,10.0,2.1,3.8,0.08,-1.0
"Dessert végétal, Fruits mixés (Myrtilles) 4 Pots",Yaourts aux fruits,3.0,b,318.0,2.1,0.3,10.2,0.3,3.7,0.0508,0.0
"Dessert végétal, Pruneaux (4 Pots) ",Yaourts aux fruits,3.0,a,356.0,2.1,0.3,11.0,2.0,3.7,0.08,-1.0
"Dessert végétal aux morceaux de fruits, Fruits Rouges (4 Pots) ",Yaourts aux fruits,3.0,b,338.0,2.1,0.3,11.0,0.7,3.7,0.1016,1.0
"Dessert végétal aux morceaux de fruits, Poire Amandes (4 Pots) ",Yaourts aux fruits,4.0,b,339.0,2.4,0.3,10.0,0.7,3.7,0.0762,1.0
"Dessert végétal, Fruits mixés (Mandarine-Citron Vert) 4 Pots",Yaourts aux fruits,4.0,b,326.0,2.1,0.3,10.2,0.5,3.7,0.0762,0.0
Dessert au soja au caramel (4 Pots),Desserts,3.0,c,405.0,1.8,0.3,14.2,0.6,3.1,0.1778,3.0
"Dessert végétal, Chocolat (4 Pots)",Desserts au chocolat,3.0,b,461.0,2.0,0.5,15.9,0.8,3.6,0.1524,1.0
Steaks de soja fines herbes,Plats préparés,1.0,a,686.0,8.5,0.8,2.5,5.0,16.0,1.1,-4.0
Steaks de soja à l'indienne,Aliments et boissons à base de végétaux,1.0,a,748.0,8.0,0.85,5.2,7.6,16.5,1.6,-1.0
Steaks de Soja Tomates & Basilic,Aliments et boissons à base de végétaux,2.0,a,700.0,8.0,0.85,3.7,8.0,16.0,1.5,-2.0
Steaks de Soja Petits Légumes,Aliments et boissons à base de végétaux,1.0,b,671.0,6.5,0.7,4.6,7.1,16.0,1.7,0.0
Steaks de soja Provençales,Steaks-vegetales-pour-hamburger,1.0,a,662.0,6.5,0.7,3.1,8.0,17.0,1.7,-2.0
Steaks de Soja Curry,Aliments et boissons à base de végétaux,1.0,a,748.0,8.0,0.85,5.2,7.6,16.5,1.6,-1.0
Steaks de Soja Légumes du Jardin,Plats préparés,0.0,a,703.0,8.5,0.8,3.0,5.0,16.0,1.1,-4.0
Steaks de Soja à la Méditerranéenne,Plats préparés,2.0,a,680.0,7.0,0.75,3.1,8.0,17.0,1.5,-2.0
Haché végétal prêt à l'emploi,Aliments et boissons à base de végétaux,2.0,a,687.0,6.5,0.7,4.0,8.0,18.5,1.524,-2.0
Boulettes végétales aux herbes,Plats préparés,1.0,a,609.0,4.5,0.8,3.3,5.6,15.0,1.0,-5.0
Boulettes végétales à la tomate,Plats préparés,2.0,a,612.0,4.5,0.7,4.0,6.0,15.0,1.0,-5.0
Couscous aux dés de tofu,Plats préparés,1.0,a,431.0,3.5,0.5,2.5,2.5,6.0,0.762,-2.0
Mes recettes végétales Le Chili au haché végétal ,Plats préparés,0.0,a,483.0,2.5,0.5,2.5,3.1,6.0,0.9652,-2.0
"Steak de soja au curry, riz aux petits légumes",Plats préparés,6.0,a,456.0,4.5,0.45,2.5,3.3,5.5,0.89916,-3.0
"Bifidus, Saveur Citron",Yaourts aux fruits,0.0,b,364.0,1.9,0.42,14.0,0.0,3.8,0.1,2.0
Yaourts de brebis nature 0%,Yaourts,0.0,a,184.0,1.0,0.07,3.6,0.0,6.3,0.13,-3.0
Délice de chanvre Framboise fraise,Desserts,3.0,b,365.0,2.5,0.3,11.0,1.0,0.9,0.050038,2.0
Délice de chanvre Chocolat,Desserts,1.0,b,395.0,2.8,0.5,11.8,1.1,1.3,0.119888,2.0
Délice de Riz Caramel,Desserts-au-caramel,1.0,c,432.0,1.0,0.1,10.5,0.3,0.1,0.08,3.0
Boisson végétale Nature ,Boissons,0.0,a,153.0,2.1,0.4,0.0,0.5,3.8,0.08,-2.0
Sojade Ananas,Desserts,4.0,b,350.0,2.1,0.3,11.4,0.4,3.8,0.1,1.0
"Spécialité au soja, Banane",Yaourts aux fruits,2.0,b,384.0,2.1,0.3,13.0,0.4,3.8,0.0762,1.0
Sojade Cassis Cranberry Bio ,Yaourts aux fruits,3.0,b,370.0,2.1,0.3,11.9,0.8,3.8,0.0762,0.0
"Spécialité au soja, Fraise ",Yaourts aux fruits,4.0,b,355.0,2.1,0.3,11.7,0.4,3.8,0.1,1.0
"Spécialité au soja, Framboise Passion",Yaourts aux fruits,3.0,b,347.0,2.1,0.3,11.4,0.0,3.8,0.1,1.0
Sojade Mangue Coco,Desserts,1.0,b,342.0,2.1,0.3,11.0,0.5,3.8,0.1,1.0
Sojade fruits rouges,Desserts,3.0,b,342.0,2.1,0.3,11.0,0.5,3.8,0.1,1.0
"Spécialité au soja, Cerise ",Yaourts aux fruits,3.0,b,361.0,2.1,0.3,12.1,0.4,3.8,0.0762,1.0
"Spécialité au soja, Pêche Fleur de Sureau",Yaourts aux fruits,4.0,b,350.0,2.1,0.3,11.4,0.4,3.8,0.0762,1.0
"Spécialité au soja, Myrtille ",Yaourts aux fruits,3.0,b,341.0,2.1,0.3,11.1,0.4,3.8,0.0762,1.0
"Dessert au soja, Chocolat (4 Pots) ",Desserts au chocolat,2.0,b,475.0,2.0,0.3,17.4,0.0,3.6,0.127,2.0
Sojade Vanille,Yaourts,2.0,b,375.0,1.9,0.3,11.0,0.0,3.3,0.1,1.0
Dessert Végétal Café,Desserts,1.0,b,407.0,1.8,0.3,12.4,0.3,3.3,0.18,1.0
Dessert au soja Vanille ,Desserts,1.0,b,423.0,1.8,0.3,10.2,0.4,3.4,0.15,1.0
"Sojade de poche, chocolat",Desserts au chocolat,2.0,a,464.0,2.1,0.6,13.7,3.8,3.8,0.15,-3.0
Farce végétale,Farces,1.0,a,560.0,5.0,0.7,2.1,3.5,14.0,0.7,-5.0
Yaourt brassé Nature,Yaourts entiers,0.0,b,310.0,3.6,2.4,6.0,0.0,4.5,0.13,1.0
Yaourt Brassé au Citron de Corse,Yaourts brassés,3.0,b,395.0,2.8,1.7,13.0,0.3,3.5,0.1,2.0
Délices au Cacao Bio,Yaourts,0.0,c,519.0,2.8,1.8,18.8,0.0,5.4,0.15,3.0
Yaourt au lait de brebis myrtille Vrai,Yaourts,3.0,c,435.0,4.7,3.2,9.5,0.0,4.0,0.0699999999999999,4.0
Hachis Parmentier au Boeuf Bio Vrai,Plats à base de viande,0.0,a,415.0,3.3,1.6,2.0,1.5,6.5,0.8128,-1.0
Soya Drink Naturale,Boissons,2.0,a,138.0,2.0,0.3,0.4,0.5,3.6,0.1016,-2.0
Soja Cuisine (17 % MG) ,Aliments et boissons à base de végétaux,3.0,c,721.0,17.0,3.0,2.2,0.5,3.0,0.1016,3.0
Sojasun Natural,Yaourts,1.0,a,192.0,2.7,0.4,0.7,0.3,4.6,0.0762,-2.0
Postre de soja &quot;Sojasun&quot; Albaricoque y guayaba,Yaourts,4.0,b,343.0,2.0,0.3,11.5,0.5,3.6,0.0762,1.0
Postre de soja &quot;Sojasun&quot; Plátano,Yaourts,4.0,b,334.0,2.0,0.3,10.7,0.3,3.6,0.0762,0.0
Postre de soja &quot;Sojasun&quot; Mango,Yaourts,3.0,b,356.0,2.1,0.3,12.1,0.4,3.7,0.0762,1.0
Postre de soja Limón,Yaourts aux fruits,4.0,b,326.0,2.0,0.3,10.0,0.3,3.7,0.127,0.0
Postre de soja &quot;Sojasun&quot; Cereza,Yaourts,3.0,b,347.0,2.1,0.4,11.5,0.3,3.7,0.0762,1.0
Postre de soja Muesli y Frutas,Yaourts,3.0,a,365.0,2.6,0.4,10.0,2.1,3.8,0.08,-1.0
Postre de soja &quot;Sojasun&quot; Arándanos,Yaourts,3.0,b,322.0,2.1,0.3,10.2,0.3,3.7,0.0508,0.0
Postre de soja &quot;Sojasun&quot; Melocotón (2 Uds),Yaourts,3.0,b,350.0,2.1,0.3,11.9,0.4,3.7,0.0762,1.0
Sojasun Caramel,Desserts,3.0,c,385.0,1.7,0.3,13.7,0.6,3.0,0.13,3.0
Postre de soja Chocolate Intenso,Desserts au chocolat,3.0,b,429.0,2.5,0.9,13.0,0.8,3.9,0.13,0.0
Postre de soja &quot;Sojasun&quot; Natural Cremoso (2 Uds),Yaourts,2.0,a,275.0,2.3,0.3,6.2,0.3,4.0,0.08001,-1.0
Postre de soja &quot;Sojasun&quot; Albaricoque Cremoso (2 Uds),Yaourts,3.0,b,341.0,1.9,0.3,11.1,0.2,3.3,0.0529082,1.0
Postre de soja &quot;Sojasun&quot; Frambuesa Cremoso (2 Uds),Yaourts,3.0,b,339.0,1.9,0.3,11.0,0.2,3.3,0.0529082,1.0
Postre de soja &quot;Sojasun&quot; Frutas del bosque (2 Uds),Yaourts,3.0,b,338.0,2.1,0.3,11.0,0.7,3.7,0.1016,1.0
Flan de soja con vainilla &quot;Sojasun&quot; (2 Uds),Desserts,3.0,c,479.0,1.8,0.3,20.2,0.1,3.4,0.2032,3.0
Postre de soja Vainilla,Desserts,4.0,b,365.0,1.8,0.3,11.2,0.1,3.2,0.1524,2.0
Hamburguesas vegetales Indiana,Aliments et boissons à base de végétaux,1.0,c,692.0,6.7,0.5,5.2,7.6,16.5,1.905,6.0
Hamburguesas vegetales Tomate y albahaca,Aliments et boissons à base de végétaux,1.0,a,653.0,6.5,0.7,3.7,8.0,16.5,1.905,-1.0
Hamburguesas vegetales Provenzal,Aliments et boissons à base de végétaux,1.0,a,662.0,6.5,0.7,3.1,8.0,17.0,1.651,-2.0
Demi-langouste à la parisienne,Crustacés,6.0,a,654.0,12.0,1.3,0.2,2.0,10.0,0.69,-2.0
8 steaks hachés façon bouchère (15 % MG),Surgelés,0.0,c,881.0,15.0,6.5,0.5,0.0,18.7,0.17,3.0
Le Montbéliard (15% MG),Surgelés,0.0,c,878.0,15.0,7.0,0.0,0.0,19.0,0.18,3.0
Flammekueches aux Noix de St Jacques,Tartes,6.0,c,997.0,13.3,5.9,2.2,1.0,7.8,1.12,10.0
Flammekueches alsaciennes surgelées,Tartes,6.0,d,987.0,13.6,6.2,2.2,1.0,7.7,1.08,11.0
Les Animaux de la Ferme,Surgelés,5.0,b,341.0,0.1,0.1,0.9,1.8,2.1,0.86,1.0
10 Flammekueches alsaciennes lardons oignons,Tartes,7.0,c,848.0,11.4,4.8,3.0,0.8,6.0,1.03,6.0
Les Darlons Fumés,Lardons,4.0,d,749.0,11.0,5.0,0.5,0.0,19.0,1.9,14.0
Pizza garnie de légumes cuisinés,Surgelés,0.0,c,795.0,7.1,3.3,4.0,0.0,6.1,1.0,6.0
La Pizza du Moulin - Bolognaise,Plats préparés,0.0,c,883.0,7.6,3.8,4.1,0.0,9.2,1.17,5.0
Biscotte Aixoise très pauvre en sel,Produits à teneur réduite en sel,2.0,a,1732.0,6.0,0.9,6.0,4.4,12.0,0.035,-4.0
Biscotte Forméa,Pains,1.0,c,1691.0,8.5,1.82,6.0,4.8,12.7,1.1,6.0
Bruschettine Romarin,Pains,0.0,d,1831.0,12.3,1.5,3.6,3.1,11.8,2.5,12.0
Lasagnes à la Bolognaise ,Plats à base de viande,3.0,c,490.0,5.3,2.5,4.0,1.3,4.7,0.75,3.0
Lasagnes chèvre épinards,Plats préparés,3.0,c,637.0,9.0,4.0,1.0,0.6,6.5,1.0,4.0
Lasagnes au saumon,Plats préparés,3.0,b,581.0,7.2,3.0,2.3,1.6,6.6,0.9,0.0
Escargots de Bourgogne,Viandes,0.0,a,333.0,1.13,0.23,0.1,0.4,15.11,0.58,-3.0
Escargots  de Bourgogne ,Viandes,0.0,a,333.0,1.13,0.23,0.1,0.4,15.11,0.58,-3.0
champignons noirs,Champignons-noirs,0.0,a,105.0,0.0,0.0,0.0,2.29,3.18,0.00508,-4.0
Sorbete de limón &quot;Auchan&quot;,Glaces et sorbets,3.0,c,475.0,0.0,0.0,24.4,0.2,0.15,0.05842,6.0
Ice'n'Roll Glaces Chocolat-Vanille,Glaces,6.0,d,1216.0,15.2,10.3,27.2,1.0,4.1,0.18,18.0
Sorbets Citronnade,Glaces,4.0,c,407.0,0.1,0.0,21.4,0.1,0.1,0.0,5.0
Oasis So Fuzz,Glaces,5.0,c,361.0,0.02,0.0,17.7,0.1,0.1,0.0,4.0
Glace reine des neiges,Glaces,6.0,c,583.0,3.1,2.7,20.0,0.3,1.5,0.0899999999999999,7.0
Tubes Star Wars,Glaces,4.0,c,328.0,0.0,0.0,18.6,0.0,0.0,0.0,4.0
Velouté de Légumes Saveurs du Sud,Soupes,0.0,a,176.0,1.8,0.3,2.3,2.2,0.9,0.56,-1.0
Mouliné de légumes verts bio,Soupes,0.0,b,109.0,1.2,0.2,2.0,1.6,0.85,0.5588,0.0
Velouté de légumes variés bio,Soupes,0.0,b,152.0,0.8,0.4,0.6,1.5,0.9,0.6,0.0
Mouliné de légumes variés BIO,Soupes,0.0,b,126.0,1.0,0.2,2.5,1.7,0.6,0.6096,0.0
Soupe 8 légumes et lentilles Cerfeuil & thym Bio,Soupes,0.0,b,139.0,1.2,0.2,0.6,0.5,1.6,0.5,2.0
Velouté de Courgettes au Basilic Bio,Soupes,0.0,b,120.0,1.2,0.2,1.7,1.2,0.7,0.6,1.0
Velouté de legumes au parmesan Bio,Soupes,1.0,b,150.0,1.0,0.6,1.5,1.1,1.0,0.6,1.0
Velouté d'Aubergines grillées & Romarin à la Crétoise,Soupes,0.0,b,149.0,0.9,0.1,1.7,0.9,1.3,0.6096,0.0
Duo de Potiron et Courge Butternut bio,Soupes,0.0,b,142.0,0.92,0.6,1.4,1.2,0.52,0.5,0.0
Velouté de Potiron Châtaignes Bio,Soupes,0.0,b,160.0,1.1,0.8,1.3,1.5,0.8,0.55,0.0
Mouliné de légumes printaniers bio,Soupes,0.0,b,167.0,1.6,1.1,1.5,2.0,1.1,0.54,1.0
Mouliné de légumes d'hiver,Soupes,0.0,a,155.0,1.7,1.1,0.3,2.2,0.9,0.55,-1.0
La Potagère légumes nature !,Soupes,0.0,b,122.0,0.0,0.0,2.52,1.52,0.52,0.508,0.0
Soupe de poisson à la Bretonne,Soupes,2.0,b,160.0,1.4,1.0,1.0,0.6,2.3,0.7366,2.0
Velouté de Carottes & Crème Fraiche,Soupes,1.0,b,130.0,1.1,0.8,1.5,1.4,0.9,0.66,1.0
Velouté aux 7 légumes variés,Soupes,1.0,b,131.0,0.8,0.5,1.5,1.2,0.8,0.66,1.0
"Velouté de poireaux, pommes de terre & persil",Soupes,1.0,b,141.0,1.1,0.8,1.0,1.5,0.9,0.7,1.0
Velouté de légumes verts,Soupes,1.0,b,142.0,1.2,0.9,1.5,0.9,0.9,0.7,2.0
Vélouté de tomates,Soupes,1.0,b,124.0,0.0,0.0,3.1,1.0,0.8,0.6,1.0
Mouliné Légumes Variés,Soupes,2.0,b,110.0,0.0,0.0,0.5,0.5,1.0,0.5588,1.0
"Artichauts, choux-fleurs & crème fraîche",Soupes,1.0,b,147.0,1.7,1.2,0.8,1.0,0.8,0.66,2.0
"Tomates, courgettes et jambon de bayonne",Soupes,2.0,a,162.0,1.5,0.4,2.4,1.4,1.7,0.5588,-2.0
Velouté de Carottes & Crème fraîche,Soupes,1.0,b,130.0,1.1,0.8,1.5,1.4,0.9,0.6604,1.0
Velouté de tomates & basilic,Soupes,1.0,b,130.0,0.9,0.1,2.1,1.2,0.6,0.52,1.0
"Velouté de courgettes, pommes de terre & gruyère",Soupes,2.0,b,192.0,3.1,1.9,1.0,1.1,1.4,0.65,2.0
Carottes Potiron et Noisettes EDITION LIMITEE !,Soupes,1.0,b,181.0,2.6,1.7,0.5,1.2,0.6,0.6,2.0
Édition Limitée! Tomates et Piment d'Espelette,Soupes,1.0,b,154.0,1.2,0.0,2.6,1.1,0.7,0.55,1.0
Édition Limitée! Légumes de Saison,Soupes,1.0,b,131.0,0.8,0.5,1.5,1.2,0.8,0.66,1.0
Légumes à la Provençale et Pointe d'Origan EDITION LIMITEE !,Soupes,1.0,b,149.0,1.2,0.0,2.6,1.0,0.7,0.55,1.0
Légumes anciens panais rutabaga topinambour,Soupes,1.0,b,183.0,2.4,1.6,0.4,1.1,0.6,0.57,2.0
jus d'orange,Jus d'orange,1.0,d,180.0,0.25,0.005,8.2,0.3,0.7,1.3716,7.0
Jus d'orange pulpé,Jus d'orange à base de concentré,1.0,c,200.0,0.0,0.0,8.0,0.0,0.7,0.00508,3.0
Jus de Pomme de Bretagne,Jus de fruits à base de concentré,0.0,c,210.0,0.0,0.0,10.5,0.0,0.1,0.00508,4.0
Jus d'ananas à base de concentré,Jus de fruits à base de concentré,0.0,c,220.0,0.0,0.0,9.6,0.0,0.4,0.01016,5.0
Premium Pur Jus Orange,Jus d'orange 100% pur jus,0.0,c,200.0,0.0,0.0,8.0,0.0,0.5,0.0,3.0
Terrine de Sanglier au Cognac,Terrines,0.0,e,1238.0,26.6,9.5,0.42,0.0,14.1,1.82,19.0
Moutarde d'Alsace douce,Condiments,1.0,d,343.0,5.0,0.3,1.9,0.0,5.3,2.4,11.0
Raifort doux d'Alsace Alélor,Condiments,7.0,c,1160.0,24.3,2.6,2.8,3.8,1.2,1.5,6.0
Bâtonnets Pleine Saveur (30 bâtonnets),Poissons,3.0,c,485.0,4.4,0.4,1.8,0.5,8.3,2.032,4.0
Bâtonnets surimi,Produits de la mer,1.0,b,457.0,4.0,0.5,2.5,2.5,8.0,1.9,2.0
Jambon de la mer au colin d'Alaska,Poissons,4.0,c,540.0,5.6,0.4,2.6,0.0,7.7,2.032,5.0
Gressin Rubata au sésame,Pains,0.0,d,1878.0,15.6,3.9,2.5,4.2,10.3,2.0,11.0
Tomates pelées au jus de tomates,Conserves,1.0,a,88.0,0.1,0.0,3.4,0.8,1.2,0.1,-6.0
Pizzassimo ,Epicerie,1.0,c,144.0,0.1,0.0,5.9,1.2,1.8,0.96012,3.0
Pain aux Fibres tranché ,Pains,1.0,b,1052.0,1.2,0.3,9.7,6.9,8.1,1.27,0.0
Pain Complet,Pains,2.0,a,1034.0,1.4,0.7,0.5,6.7,11.0,1.3,-2.0
Riz Basmati naturellement parfumé,Riz,0.0,b,1477.0,0.6,0.2,0.1,0.0,7.1,0.01,0.0
Pois Chiches gros calibre,Conserves,1.0,a,303.0,1.3,0.16,0.06,4.5,4.3,0.5,-5.0
Sauce Tajine Citron & Olive,Epicerie,1.0,c,288.0,3.0,0.5,5.0,1.7,1.1,2.1,8.0
Terrine au Saumon et saumon fumé,Produits de la mer,1.0,b,669.0,12.0,2.4,2.3,1.3,9.3,1.0,1.0
La Terrine aux Noix de Saint-Jacques à la Bretonne,Plats préparés,1.0,b,758.0,14.6,3.0,1.9,2.6,7.5,0.9,0.0
Les Terrines Marines Noix de St-Jacques à la Bretonne,Produits de la mer,3.0,c,812.0,15.9,2.4,1.5,1.0,7.8,1.2,4.0
Les Terrines Marines Saumon et pointe de Ciboulette,Produits de la mer,4.0,b,850.0,17.2,2.3,1.8,1.6,8.3,1.2,2.0
Les Terrines Marines Crevettes et Laitue de Mer,Produits de la mer,3.0,b,676.0,12.8,2.6,1.6,2.3,8.0,1.2,2.0
Rillettes de St Jacques à la Bretonne,Produits à tartiner salés,1.0,c,782.0,13.7,3.3,1.0,2.0,11.9,1.2,3.0
Saumon & Boursin ® Ail et Fines herbes,Produits à tartiner salés,1.0,d,902.0,17.0,9.1,2.6,0.7,13.1,0.6,13.0
Thon & Boursin poivre,Produits à tartiner salés,2.0,d,856.0,15.6,11.2,1.3,0.9,14.6,0.9,14.0
Mille-feuilles de Crabe & St-Jacques,Terrines,3.0,a,592.0,9.4,2.7,2.1,2.2,9.5,1.0,-1.0
Tarti'Kids Thon & Kiri,Produits à tartiner salés,5.0,b,608.0,8.4,3.1,2.9,1.2,12.8,0.5,0.0
La Terrine aux noix de St-Jacques &quot;à la Bretonne&quot;,Produits de la mer,1.0,b,758.0,14.6,3.0,1.9,2.6,7.5,0.9,0.0
Rillettes de Saumon d'Ecosse,Produits à tartiner salés,1.0,a,858.0,15.5,1.8,1.3,3.0,13.9,1.1,-2.0
Rillettes de Thon Blanc,Produits à tartiner salés,1.0,b,978.0,18.2,2.3,0.6,0.5,17.1,0.69,2.0
Rillettes de Truite de Bretagne,Produits à tartiner salés,1.0,a,801.0,14.1,1.5,1.1,3.0,13.9,0.77,-3.0
